"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"134","13.1.1","VC_DSR_DAFF",116,"Cambodia",2013,"335","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",120,"KHM","KH","Cambodia"
"135","13.1.1","VC_DSR_DAFF",116,"Cambodia",2014,"47","2014","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",120,"KHM","KH","Cambodia"
"136","13.1.1","VC_DSR_DAFF",116,"Cambodia",2015,"165","2015","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",120,"KHM","KH","Cambodia"
"137","13.1.1","VC_DSR_DAFF",116,"Cambodia",2016,"130","2016","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",120,"KHM","KH","Cambodia"
"138","13.1.1","VC_DSR_DAFF",116,"Cambodia",2017,"269","2017","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",120,"KHM","KH","Cambodia"
"139","13.1.1","VC_DSR_DAFF",132,"Cabo Verde",2009,"1","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",52,"CPV","CV","Cabo Verde"
"140","13.1.1","VC_DSR_DAFF",132,"Cabo Verde",2014,"178","2014","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",52,"CPV","CV","Cabo Verde"
"141","13.1.1","VC_DSR_DAFF",132,"Cabo Verde",2017,"2","2017","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",52,"CPV","CV","Cabo Verde"
"142","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2005,"289","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"143","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2006,"337","2006","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"144","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2007,"380","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"145","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2008,"1224","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"146","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2009,"158","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"147","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2010,"202","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"148","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2011,"627","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
"149","13.1.1","VC_DSR_DAFF",144,"Sri Lanka",2012,"1327","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",131,"LKA","LK","Sri Lanka"
